time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1550448000,3952.44,3661.42,3670.92,98728.99,376203280.43,3912.57,direct,
1550534400,4010.91,3882.52,3912.57,74127.62,292137057.43,3924.24,direct,
1550620800,3992.31,3898.91,3924.24,53048.95,209282292.49,3974.05,direct,
1550707200,4026.54,3900.28,3974.05,47433.87,187314178.85,3937.04,direct,
1550793600,3996.15,3917.66,3937.04,43006.55,170405341.81,3983.53,direct,
1550880000,4192.39,3948.48,3983.53,57002.5,231174632.28,4149.09,direct,
1550966400,4221.62,3755.38,4149.09,80391.72,319071544.94,3771.62,direct,
1551052800,3885.06,3771.53,3771.62,48406.42,185036583.31,3845.51,direct,
1551139200,3852.66,3791.9,3845.51,33253.08,126868886.89,3817.88,direct,
1551225600,3851.84,3699.53,3817.88,46011.1,175069054.72,3830.72,direct,
1551312000,3909.86,3798.0,3830.72,44353.45,170646670.66,3823.37,direct,
1551398400,3866.12,3822.67,3823.37,26522.34,101774924.71,3831.48,direct,
1551484800,3846.38,3790.74,3831.48,19283.71,73894412.97,3842.94,direct,
1551571200,3853.28,3788.04,3842.94,16769.86,64065044.79,3812.31,direct,
1551657600,3831.01,3705.14,3812.31,39278.22,147245676.28,3731.28,direct,
1551744000,3893.52,3720.49,3731.28,43262.3,165062256.27,3874.18,direct,
1551830400,3916.29,3839.39,3874.18,33536.95,129520549.49,3874.98,direct,
1551916800,3911.76,3853.2,3874.98,37619.38,146201726.67,3882.61,direct,
1552003200,3932.02,3804.98,3882.61,39428.25,153405087.61,3868.02,direct,
1552089600,3975.25,3860.66,3868.02,27600.01,108370246.04,3947.74,direct,
1552176000,3948.21,3897.82,3947.74,17404.16,68252920.53,3929.84,direct,
1552262400,3941.99,3849.45,3929.84,32708.55,126998648.6,3874.89,direct,
1552348800,3904.7,3827.23,3874.89,33655.37,130291591.54,3888.57,direct,
1552435200,3898.25,3853.06,3888.57,27922.69,108286926.77,3878.44,direct,
1552521600,3922.21,3825.03,3878.44,34554.38,133931876.12,3881.44,direct,
1552608000,3935.1,3876.17,3881.44,32133.02,125588541.02,3927.08,direct,
1552694400,4069.11,3924.98,3927.08,41319.81,166216280.52,4027.01,direct,
1552780800,4030.38,3970.97,4027.01,17033.6,68146133.16,3998.0,direct,
1552867200,4038.99,3964.31,3998.0,27416.92,109428478.54,3988.85,direct,
1552953600,4032.04,3972.47,3988.85,29686.2,118919147.36,4024.14,direct,
1553040000,4064.95,3995.49,4024.14,36862.09,148490744.9,4056.75,direct,
1553126400,4082.29,3953.53,4056.75,44251.52,178077036.22,3996.93,direct,
1553212800,4018.21,3984.0,3996.93,22671.75,90726555.79,4000.84,direct,
1553299200,4019.36,3982.47,4000.84,18486.22,74094017.72,4007.21,direct,
1553385600,4010.3,3970.35,4007.21,16111.98,64375076.75,3994.11,direct,
1553472000,4005.29,3887.68,3994.11,34191.84,136398998.18,3924.55,direct,
1553558400,3943.2,3902.52,3924.55,23873.14,93805733.55,3942.22,direct,
1553644800,4054.32,3932.79,3942.22,37132.4,149005782.26,4045.98,direct,
1553731200,4046.44,4014.69,4045.98,25343.13,102296341.19,4036.45,direct,
1553817600,4122.89,4031.22,4036.45,41843.31,170915132.77,4111.38,direct,
1553904000,4146.88,4066.87,4111.38,24906.26,102400533.82,4118.13,direct,
1553990400,4129.43,4098.79,4118.13,13792.73,56727425.19,4112.69,direct,
1554076800,4164.33,4082.2,4112.69,36921.55,152826759.02,4151.32,direct,
